dvars
nan
50.7047
56.8824
75.3814
62.4289
58.6171
56.4024
49.3716
63.2244
63.8634
63.6931
55.1744
55.1215
67.6051
70.3365
59.2241
57.0036
67.3552
72.7258
64.6638
53.7357
60.1429
61.4444
65.3653
67.2533
62.1537
54.4498
65.7293
79.2201
61.4221
61.8936
68.3893
64.9620
54.6245
58.3377
61.7731
67.9577
62.6829
51.6430
58.7749
65.7303
61.8873
53.6990
51.7240
66.4599
65.7258
51.3517
55.4044
61.8598
62.9083
55.2753
50.2646
63.1227
61.0194
46.8506
62.5394
62.8910
51.4276
56.4535
59.5553
60.2231
57.8105
74.2903
84.6001
61.7919
49.1069
62.7455
61.7725
49.1118
63.2426
70.3815
57.2431
56.9539
60.5000
61.2291
56.0270
50.4403
60.9184
60.7573
53.1197
52.4356
58.5994
67.6777
59.4388
51.1011
61.3669
64.7044
61.1080
53.7831
49.1865
62.9832
62.4381
49.3782
60.2833
62.1260
51.2514
54.2133
61.2369
63.9722
57.8688
48.5651
57.4164
62.0830
54.9548
62.0808
74.7280
76.4075
63.1674
48.6788
59.8551
62.7901
57.2708
54.2914
58.9441
63.1825
58.4625
48.9805
64.5518
68.8915
50.2352
60.1741
57.9882
60.0626
65.9281
59.5318
52.5542
63.1574
64.9867
55.1488
55.3061
57.9965
60.7276
70.6558
59.3369
47.9459
55.8587
57.0197
47.8074
59.7788
55.3067
47.9470
57.2601
51.8292
51.1443
61.1909
58.8783
47.8647
50.3107
52.6520
63.5712
51.7054
54.7600
60.0274
63.1377
58.7783
47.0674
61.7754
64.1371
53.8210
54.6598
59.7906
65.7885
64.4215
62.6884
56.2773
47.3577
53.5377
53.5500
66.0480
50.2175
60.1209
59.7935
48.9810
65.8884
60.7781
49.4354
59.0478
54.5623
58.8702
66.8808
63.7257
51.2118
64.1195
69.3431
58.6250
54.0337
59.0672
62.8586
64.7554
59.2176
51.7717
57.8497
66.2362
49.8705
61.6617
63.6134
47.1644
64.0407
65.0106
53.7410
55.3156
62.8571
69.7100
68.5151
60.3849
55.2263
56.3273
68.1036
63.4943
52.8298
69.8145
71.3527
70.0810
59.5524
49.6219
57.2253
65.1552
61.9149
54.8702
52.7221
62.7527
64.2390
54.3614
56.2798
62.2207
69.3591
72.2545
63.2768
74.7667
69.1698
57.7969
55.1023
55.2647
68.8846
61.7175
48.8530
65.3316
63.1982
49.8849
60.4352
64.8946
63.9131
57.0466
50.1477
64.1883
64.2923
57.8156
55.1857
55.7850
67.5265
64.2469
51.6635
56.9392
63.2423
66.5388
59.5250
50.0696
60.1732
63.0808
59.4529
53.1117
50.1979
63.6212
63.1476
53.6137
54.8027
60.1189
67.0274
60.2055
49.4177
57.7659
65.2371
63.4493
56.1014
49.9503
62.6544
66.4632
56.2593
53.7260
57.3603
62.7808
57.9818
52.3994
59.3181
53.0577
60.7221
64.9834
55.8046
49.3377
62.7081
61.4054
50.3441
58.2486
66.0018
58.0076
53.2437
54.1930
54.2652
53.7033
60.3517
66.3425
64.7824
51.4938
63.5464
79.3969
64.0829
53.4716
57.4566
60.9100
68.3238
56.8819
49.0076
62.4208
57.6768
57.7945
75.0394
70.0713
55.8418
56.3269
57.9179
64.1992
55.8647
49.3072
53.5435
53.9704
62.6918
63.8492
56.5905
52.9391
65.8531
64.5602
49.0319
60.8402
67.3848
59.9167
53.8801
54.7598
67.9191
65.1771
48.1217
63.7554
62.9380
50.6279
59.1048
64.6193
63.0631
58.7431
51.8013
61.9537
60.5785
47.7864
61.9122
66.0944
65.8705
62.8588
64.3529
61.1940
69.6870
57.2206
50.9130
54.8584
54.0333
63.1772
62.5023
53.6004
52.2009
59.6321
54.8352
71.6364
72.1886
58.5941
49.3486
62.6704
66.0512
60.8243
56.6753
54.8058
62.6919
78.5861
69.1637
59.4126
67.2285
52.7188
57.6565
70.6656
70.1238
59.4021
49.0910
62.7822
62.8968
51.9046
63.3801
69.6763
52.3268
60.5957
68.1342
57.7560
52.9928
58.3519
59.0933
