dvars
nan
52.1278
52.9613
55.7074
56.1340
52.1814
52.9910
62.1296
59.1613
63.7076
58.8284
60.2031
60.9804
69.7218
54.4295
53.6455
66.2349
63.5178
64.4932
66.7522
56.3750
50.5537
49.9340
52.5262
50.2015
49.0751
53.7403
63.0157
57.2446
59.3340
79.9010
58.9896
56.0994
57.2213
53.6025
58.7212
70.0738
69.7476
76.1451
93.7023
64.2518
55.9399
60.5037
74.8515
75.9888
68.7163
57.8259
55.9309
53.8851
54.3603
56.1502
55.1200
60.1521
57.9826
74.6760
93.9230
71.7992
58.7605
73.9603
64.0510
66.8603
57.4284
64.8679
54.4116
67.5187
65.0029
69.7734
63.8235
55.9506
65.0547
56.5007
89.3706
63.2977
82.5701
96.5162
83.0377
68.0526
73.9880
79.8382
73.6767
88.0861
80.6699
73.3103
94.5004
106.7404
108.6524
82.5551
86.9690
65.8712
59.2251
70.0016
64.8059
65.1314
64.9283
73.5415
67.2836
61.1922
73.0139
72.0733
56.4598
58.2224
71.6618
77.5360
57.7732
84.1965
92.5670
59.4966
60.7749
63.2107
63.0752
51.3628
54.6444
75.9381
93.8478
78.3054
69.5494
61.8536
63.1336
62.7886
61.2513
54.4174
60.4052
70.3179
76.3042
68.1819
65.3291
58.5280
50.2784
49.6196
54.3300
49.2323
53.9580
53.7028
50.2137
50.3161
51.0714
49.5544
49.1700
48.7184
51.2234
51.6638
48.5428
57.7753
56.8820
57.0672
57.0503
52.0138
51.9454
51.2779
51.0641
52.9341
54.3883
52.9484
50.1471
46.6462
47.3545
50.4128
50.2673
59.7848
49.8962
51.1712
50.9633
50.8077
56.3729
75.0506
70.5152
74.6088
85.3214
74.2757
64.2739
63.7470
56.5827
69.7416
101.0490
66.1045
82.1087
99.8046
64.8510
61.5039
56.7816
57.4045
58.3404
62.0517
57.8768
50.7527
54.7781
54.2289
51.5611
52.0383
60.8764
62.4544
63.2348
79.6236
78.3264
64.5102
60.6831
56.8642
71.9555
68.3582
73.3017
89.3543
74.8974
76.0089
65.7232
72.9936
76.8689
59.8393
54.2067
51.7889
49.2333
54.6479
66.8009
56.1234
53.4125
46.8187
49.9688
49.0981
51.7146
50.3900
54.0954
55.1993
69.0003
69.4038
56.3737
51.4187
52.9855
56.4733
54.4198
47.3553
48.3018
53.7196
51.5506
51.6418
51.0970
56.5088
53.1602
52.8077
77.0745
80.9524
85.6471
91.3119
68.4132
70.9506
68.9992
89.2549
90.1563
92.0105
105.5300
110.5856
74.1861
70.3695
127.6930
67.5021
58.2858
62.9051
62.8505
80.8442
83.4521
85.9373
80.5234
74.6872
80.9043
67.0828
59.7732
70.1476
90.0468
171.0570
169.4966
124.5478
101.1865
86.5844
68.9609
56.5854
53.8052
53.6242
49.3825
51.9298
54.0897
51.7664
52.7026
51.5922
57.9913
58.3540
63.6025
56.5109
50.6938
54.3048
51.1089
56.0307
61.4021
59.2829
57.2825
61.0470
65.2371
63.6153
58.1136
56.4917
59.5921
58.5003
52.8347
54.0195
53.8560
54.9683
60.7054
60.7595
56.1094
62.5784
53.7259
62.5420
53.3883
50.4744
55.1879
60.3285
59.5844
54.4667
52.9919
52.8836
59.0586
61.5784
56.7727
53.7315
52.0125
54.0994
54.2156
49.4670
49.5390
55.0780
59.4867
63.2629
61.0489
58.6367
52.1043
54.2057
58.9379
56.4778
60.5752
58.1928
59.6358
62.9246
69.7032
72.1793
58.1028
62.4010
60.7892
57.3839
68.5794
68.5033
76.1401
70.0657
56.8242
55.4541
57.8742
56.8204
61.8433
59.0599
60.2020
68.0062
57.5261
55.3980
60.8771
71.6894
71.3470
64.5716
64.1557
55.9678
59.0325
56.7254
59.5926
60.9954
68.2167
69.2243
61.1702
58.8160
55.4471
59.7632
66.6184
63.1673
77.9873
82.4684
343.9303
199.7229
76.7887
60.0702
64.9504
71.8830
68.0703
58.7217
80.1611
84.9600
65.3387
62.2568
60.1956
56.5819
87.8381
83.2264
61.0227
73.7015
72.1855
59.5163
91.9283
