dvars
nan
123.3940
127.7214
119.2922
101.5482
190.2246
113.5424
164.9007
129.7753
142.3796
201.2131
183.9604
112.7741
151.8546
219.3077
161.0536
115.5220
111.6487
114.1007
128.1565
164.8252
146.1665
116.8638
118.2642
181.0180
204.1982
174.0875
109.5596
160.1267
213.8568
164.3143
113.0222
96.1366
154.3481
202.4242
180.8697
154.9863
80.2562
145.6081
186.5676
199.7824
187.3179
130.1365
128.0980
136.0623
169.2300
212.1468
192.5770
150.0652
102.8824
187.7576
221.8029
112.4483
177.1109
215.9698
100.0313
194.3318
198.9196
86.1543
184.1554
169.8495
113.2112
137.8304
201.5033
114.4546
156.2032
207.7412
161.9297
119.5155
170.1895
211.1681
147.4035
126.3074
185.7782
112.4577
195.5797
146.9086
119.1463
166.9446
196.1810
148.2700
110.0425
182.1939
123.4117
140.8487
175.3640
168.8039
176.1462
153.5236
100.6536
154.3300
194.2719
120.8992
155.3782
229.7159
171.7800
123.6535
198.4225
218.3292
180.1651
100.7775
152.9572
174.3965
202.2821
208.0421
94.1189
120.9925
106.6343
109.9140
117.4293
145.6948
196.7614
200.0615
141.1993
111.3866
181.0225
111.9481
210.4212
155.8049
115.8827
177.4125
133.5297
135.6933
209.3282
118.0539
178.8304
233.3845
119.9021
171.1062
199.0732
86.8282
178.0800
142.3771
148.3070
121.7649
160.5106
195.3942
91.5041
135.3058
117.6087
193.1438
117.9827
149.7762
210.9095
84.5399
174.5747
157.8600
120.1907
208.6066
178.7437
98.7472
183.1389
206.4297
113.9512
165.4819
217.5215
167.2526
124.9129
146.0698
188.1348
199.9830
173.7944
128.2174
109.0224
195.3419
178.5117
85.7249
191.5321
157.1951
128.5222
198.2922
133.9403
116.5039
174.0174
188.2617
186.3361
140.6876
99.0553
189.4898
222.8493
157.5605
116.8468
123.2679
149.2815
117.4841
179.3616
206.8711
206.1218
178.1773
126.6072
137.2083
210.4218
200.0605
95.7984
193.2088
224.8621
86.5316
201.7536
195.1214
86.3695
203.1588
188.1410
94.5724
188.5669
197.3667
141.5638
117.2334
161.5286
208.3784
208.8502
151.7093
119.7031
152.7473
196.9765
193.7535
148.1570
125.2443
221.4913
109.9478
163.3401
196.2820
146.4502
117.4508
184.9073
206.8528
188.2323
146.8568
115.3857
153.2154
204.1111
185.5169
121.9823
133.0554
189.7488
208.8318
166.7247
103.3635
164.3084
208.9194
168.8482
113.9503
166.0129
199.9892
159.0749
106.8748
135.1410
197.3403
207.9256
152.3212
99.5175
153.9175
191.8011
148.7760
196.1662
213.7120
198.9793
95.6925
177.2439
151.8878
100.9181
146.5647
196.6277
90.6693
78.6421
157.5918
157.4552
120.7512
184.0217
188.7092
160.4893
115.0797
130.6587
173.6354
173.7499
129.6947
119.6745
208.6525
109.4697
153.7343
187.0423
86.9558
154.9484
184.5065
130.3196
110.4763
182.2441
97.0894
158.0057
116.4496
182.0488
104.7339
153.0172
103.0096
193.6101
101.8132
155.7312
123.9832
146.3103
153.8386
119.7137
199.3970
173.8180
124.2799
93.4396
150.5290
194.1903
166.7350
116.1831
132.1283
195.0943
185.3264
123.8891
118.4315
150.5928
101.6898
154.4173
164.6610
123.7383
144.6512
215.9423
180.6061
114.6901
183.6377
158.4319
129.0529
220.5244
88.2730
163.6350
115.6096
162.4742
160.3837
110.7008
190.4908
146.0197
123.3895
204.5336
122.6147
136.5810
190.3687
107.4938
134.5107
194.9207
80.5882
168.1805
165.5215
108.0825
212.2975
159.0138
134.4606
210.8610
150.1819
124.7912
194.0089
146.3976
110.0959
191.9686
208.3144
116.6742
165.6502
218.5282
124.6387
152.7724
211.2463
170.2930
119.4066
175.0615
211.1548
140.8544
133.0999
215.2212
211.2403
90.8966
188.1980
186.8575
92.3545
168.9669
203.7612
108.5740
157.4926
211.3931
172.3903
136.5556
176.0901
126.1695
146.8313
169.6676
115.0070
125.5529
179.4046
221.7100
211.2296
145.6292
125.1399
179.5289
199.4922
135.6441
106.9103
147.1016
105.2046
201.1108
