dvars
nan
58.5760
53.7849
54.5100
55.2411
55.0600
52.0093
54.7571
56.1852
56.2827
54.9478
56.0295
52.7427
57.5925
58.7149
58.7413
58.8812
59.8701
65.5755
65.4092
62.9640
65.2364
63.9703
73.5337
85.8721
87.4301
69.7043
92.5455
154.8779
121.9153
102.1852
83.3586
63.9777
61.8040
69.8315
67.9235
63.6686
61.8403
63.3264
104.3794
105.8793
68.0319
73.2254
72.1098
76.4325
70.5001
90.6779
109.2585
105.4975
106.3110
110.8292
123.1277
132.6928
192.1819
109.5320
69.8935
56.3065
62.2747
66.9253
63.0841
56.3448
58.8098
54.5220
56.6264
57.9507
54.7740
69.9537
86.4900
106.9802
115.7148
120.2924
95.6419
76.9243
69.1887
74.4334
130.6502
137.9914
112.3467
82.7550
82.5527
70.4857
67.7209
73.9962
71.0624
69.4610
68.5444
63.9672
62.8745
76.2099
116.2812
141.2479
75.8861
65.1915
60.4872
58.5573
58.9289
63.1976
58.7608
57.7211
62.8401
61.3920
65.6612
67.1016
66.4882
61.5614
74.3428
68.8684
67.0119
64.2613
63.2723
63.1860
61.9400
63.7909
63.2587
67.2515
64.2267
77.8052
68.0457
80.5762
78.9069
81.2783
83.1408
80.0068
80.2346
93.7900
127.4887
117.2711
103.4477
85.9195
119.7370
100.4797
108.7489
70.3878
61.1076
86.5502
108.5280
97.9476
89.4411
84.4963
62.7234
60.4966
61.4464
62.3146
58.9174
71.7641
99.5290
104.6863
97.0669
80.5166
70.5706
81.3983
68.1420
74.0258
69.1120
61.6836
75.8299
73.7005
70.4623
64.8557
61.5899
58.0609
59.0331
66.1708
101.2317
109.1566
134.8477
89.3664
71.8444
62.0765
64.0414
90.4708
170.5831
151.5620
119.4637
83.2228
69.1198
75.2754
147.8506
156.7649
130.6019
126.8623
94.6878
86.7741
89.2487
54.3674
61.0209
78.6821
88.2445
95.1769
74.1035
56.6797
67.3882
68.0759
72.3426
91.9056
99.8452
64.1046
90.6106
103.5213
94.7171
62.7110
85.8791
112.9040
116.4042
152.1384
118.8356
79.1458
75.6128
78.1607
94.7349
85.7961
64.6858
62.3217
57.0041
56.5108
85.5593
69.3815
82.2262
87.3039
146.8239
98.2474
76.6737
81.1220
96.0338
150.4434
118.8527
117.7674
116.2559
114.2445
109.5190
99.3238
64.8334
49.9300
49.9595
50.7725
58.8863
53.4474
84.0641
83.3454
65.7445
58.6089
111.5125
147.5355
162.9564
135.7771
64.7394
52.8563
78.4172
84.1803
69.2082
69.6666
78.2702
55.0121
53.4569
61.5134
63.6004
60.6818
94.3464
76.4655
75.7666
67.8365
61.5888
61.3583
61.7669
58.7726
54.5120
81.8200
102.3953
70.9876
64.9468
70.7998
70.9522
66.8864
65.6052
70.1351
86.4833
67.6552
57.8993
55.2518
55.7719
54.2899
56.1237
56.8248
57.0547
109.3368
129.1593
77.7469
53.9913
54.4062
57.0073
56.9321
74.6914
109.5276
102.9063
71.9748
60.8538
63.6002
60.8506
66.9018
78.1701
94.1738
84.0662
67.6169
69.1754
61.5392
57.8198
58.1462
63.0296
62.7235
62.1017
84.9999
81.1463
82.6286
97.6337
130.0966
94.8327
57.3847
49.4822
53.6144
56.7062
71.1845
119.7889
134.3122
124.3294
100.4577
87.3546
148.6820
90.3792
71.0338
80.1194
105.4933
163.6124
89.0880
61.8048
59.4046
58.5226
88.0056
63.9257
59.2142
61.9888
66.6161
87.5794
63.5048
51.7344
48.6502
185.1608
205.0470
156.6420
124.9359
87.7254
90.5340
76.3991
79.7536
61.6626
64.5582
63.0288
59.0204
57.1764
71.2817
76.0295
66.3088
60.0405
56.1769
56.9266
53.7185
58.5280
54.9871
54.1364
52.5153
54.0822
53.8613
53.1186
58.5156
58.7618
53.5095
53.5880
54.9682
70.0586
74.3830
74.6539
74.5316
66.0832
71.4488
223.2875
177.3898
114.3535
99.3652
93.8473
134.9954
161.1927
145.9481
106.7728
75.5410
58.7527
61.9165
62.4731
58.5875
62.2418
76.9699
72.8486
