dvars
nan
86.6716
90.0134
66.5866
95.2407
87.1638
64.5035
90.9664
97.1243
97.0692
80.8089
58.7555
61.3615
81.3374
108.2843
54.1732
78.9674
81.3498
102.8780
87.0373
80.2776
76.1688
92.3074
79.1344
54.7890
83.4640
86.5653
62.3595
89.5076
96.5021
84.3012
79.6777
65.2771
88.4552
99.1616
79.9770
84.6921
81.0160
96.2911
88.1856
75.6599
87.4947
100.6332
58.3412
67.4797
78.7164
88.6075
78.1728
83.4333
87.5970
85.6497
78.1780
78.8781
84.6738
79.1381
50.2288
56.1823
91.0862
109.0277
76.8932
88.3121
72.1058
60.7357
82.0236
90.4790
56.8797
90.2439
92.8418
63.7808
83.9978
92.5704
55.4825
52.2846
116.3855
149.9372
243.9424
88.2842
75.3651
83.5174
96.5822
55.2911
59.7074
76.7232
87.4494
69.8790
67.7837
69.2525
84.2270
87.8582
60.4886
75.4887
87.6321
77.6419
69.1965
65.5653
56.2206
63.7237
72.8895
93.1143
68.0691
78.5650
94.9811
71.7460
74.2153
90.8433
69.0904
69.4264
62.3399
68.4932
75.2746
95.4684
57.2620
50.7242
73.9397
79.4043
107.0005
65.6783
82.7182
95.5681
103.3202
99.6674
76.6868
96.8188
59.3262
58.6764
79.3572
102.3791
52.2327
55.4414
79.2605
79.5980
116.4797
67.1962
58.5624
76.2979
95.0579
78.5339
79.0589
88.8645
90.0329
82.5140
69.4608
85.3198
91.2670
93.9908
81.4518
60.1629
91.2869
95.3018
61.2668
83.1658
92.4626
75.8214
76.1197
79.1130
83.7942
78.2745
63.7640
86.2462
83.7320
55.7899
76.4058
78.5838
75.0935
72.0972
71.9822
82.8494
78.2066
56.1345
75.4430
88.8989
65.2997
79.3730
92.3555
64.5160
75.2569
93.1871
55.9464
78.4107
67.4231
95.1066
63.9622
73.1046
68.4763
69.9570
60.8348
76.1119
95.1935
52.6890
82.2506
77.5189
59.6596
59.1962
75.9964
100.5209
58.5592
144.5346
158.6074
92.9173
68.4843
69.2469
77.3010
58.1559
83.6376
87.5576
61.3312
77.6285
89.9201
51.8727
70.8776
87.0664
72.2201
80.6155
76.3259
65.1346
86.9113
85.0268
54.0919
111.8349
154.1908
134.8033
79.6914
77.4652
78.9535
69.3618
98.4656
86.7037
52.6577
76.8239
78.8216
81.7374
100.0075
95.0281
71.8636
89.1531
90.2512
51.8270
86.9830
77.3278
58.0729
94.8154
86.6981
65.0693
87.5747
90.7169
86.1286
76.0515
59.0337
92.7451
84.1560
60.6992
78.9516
85.9734
71.1698
66.5240
72.1520
79.7435
94.1803
88.5537
74.8097
74.7182
70.4676
72.2351
75.0143
81.6745
80.4256
69.8199
76.4592
79.0976
75.8655
72.8009
80.0128
92.3434
84.1305
72.3449
52.8472
63.0404
76.6165
90.0600
88.8133
84.3439
72.5332
91.0695
91.7152
57.5056
54.4209
60.4806
74.3848
88.0278
62.0151
58.6092
50.7457
77.2771
77.8383
65.5278
79.5797
76.7863
81.1360
89.8736
80.3042
64.6563
78.1254
87.1695
77.3820
77.5639
78.5066
88.4939
80.0833
66.8811
78.3496
83.7132
97.3013
92.6640
72.9000
77.8700
80.8540
89.9786
88.6754
73.9711
77.9505
86.2570
96.3728
92.1640
91.1104
75.7267
66.4388
83.0676
89.4652
90.2325
80.8669
66.7732
80.7622
81.0908
84.7267
79.7700
65.0723
82.2058
82.9228
92.4502
85.5026
58.4046
85.1602
82.6685
66.1867
73.2634
72.9612
88.4820
80.2813
70.0030
72.3231
83.8431
79.9009
75.2896
76.8849
94.4714
87.9061
56.2118
78.4489
82.9954
78.3798
70.1567
70.8005
89.2720
77.6168
67.3600
73.9043
94.3092
55.7008
76.9700
76.5443
49.5353
67.7748
72.0033
76.4669
88.4445
82.9292
63.2833
76.4781
90.3588
84.7942
73.1873
69.5320
55.9329
85.5021
78.8690
65.8850
82.1539
70.2223
67.5942
87.7804
79.5569
64.5773
80.9132
87.7210
97.2935
87.3893
76.5034
73.6827
83.5961
93.2307
